[2022-03-23 12:15:20,533 - INFO]: Listing dataset-rearranged
[2022-03-23 12:18:55,320 - INFO]: Saved 76 valid frames to dataset-pkl/00119/01/270/270.pkl.
[2022-03-23 12:18:55,403 - INFO]: Saved 60 valid frames to dataset-pkl/00119/01/090/090.pkl.
[2022-03-23 12:18:55,576 - INFO]: Saved 63 valid frames to dataset-pkl/00119/01/000/000.pkl.
[2022-03-23 12:18:55,944 - INFO]: Saved 64 valid frames to dataset-pkl/00119/00/180/180.pkl.
[2022-03-23 12:18:56,062 - INFO]: Saved 85 valid frames to dataset-pkl/00119/00/270/270.pkl.
[2022-03-23 12:18:56,200 - INFO]: Saved 75 valid frames to dataset-pkl/00850/01/270/270.pkl.
[2022-03-23 12:18:56,321 - INFO]: Saved 88 valid frames to dataset-pkl/00119/00/090/090.pkl.
[2022-03-23 12:18:56,397 - INFO]: Saved 56 valid frames to dataset-pkl/00850/01/180/180.pkl.
[2022-03-23 12:18:56,680 - INFO]: Saved 60 valid frames to dataset-pkl/00850/01/000/000.pkl.
[2022-03-23 12:18:56,691 - INFO]: Saved 75 valid frames to dataset-pkl/00850/01/090/090.pkl.
[2022-03-23 12:18:56,860 - INFO]: Saved 56 valid frames to dataset-pkl/00850/00/180/180.pkl.
[2022-03-23 12:18:56,952 - INFO]: Saved 73 valid frames to dataset-pkl/00850/00/270/270.pkl.
[2022-03-23 12:18:57,164 - INFO]: Saved 58 valid frames to dataset-pkl/00850/00/000/000.pkl.
[2022-03-23 12:18:57,339 - INFO]: Saved 77 valid frames to dataset-pkl/00850/00/090/090.pkl.
[2022-03-23 12:18:57,354 - INFO]: Saved 62 valid frames to dataset-pkl/00303/01/270/270.pkl.
[2022-03-23 12:18:57,376 - INFO]: Saved 52 valid frames to dataset-pkl/00303/01/180/180.pkl.
[2022-03-23 12:18:57,613 - INFO]: Saved 56 valid frames to dataset-pkl/00303/01/090/090.pkl.
[2022-03-23 12:18:57,772 - INFO]: Saved 55 valid frames to dataset-pkl/00303/01/000/000.pkl.
[2022-03-23 12:18:57,803 - INFO]: Saved 52 valid frames to dataset-pkl/00303/00/180/180.pkl.
[2022-03-23 12:18:57,857 - INFO]: Saved 62 valid frames to dataset-pkl/00303/00/270/270.pkl.
[2022-03-23 12:18:58,026 - INFO]: Saved 52 valid frames to dataset-pkl/00303/00/000/000.pkl.
[2022-03-23 12:18:58,530 - INFO]: Saved 87 valid frames to dataset-pkl/00992/01/180/180.pkl.
[2022-03-23 12:18:58,620 - INFO]: Saved 104 valid frames to dataset-pkl/00992/01/270/270.pkl.
[2022-03-23 12:18:58,750 - INFO]: Saved 90 valid frames to dataset-pkl/00992/01/000/000.pkl.
[2022-03-23 12:18:58,755 - INFO]: Saved 110 valid frames to dataset-pkl/00992/01/090/090.pkl.
[2022-03-23 12:18:59,313 - INFO]: Saved 92 valid frames to dataset-pkl/00992/00/270/270.pkl.
[2022-03-23 12:18:59,473 - INFO]: Saved 101 valid frames to dataset-pkl/00992/00/180/180.pkl.
[2022-03-23 12:18:59,516 - INFO]: Saved 82 valid frames to dataset-pkl/00117/01/270/270.pkl.
[2022-03-23 12:18:59,633 - INFO]: Saved 107 valid frames to dataset-pkl/00992/00/090/090.pkl.
[2022-03-23 12:18:59,915 - INFO]: Saved 67 valid frames to dataset-pkl/00117/01/180/180.pkl.
[2022-03-23 12:19:00,097 - INFO]: Saved 67 valid frames to dataset-pkl/00117/01/000/000.pkl.
[2022-03-23 12:19:00,266 - INFO]: Saved 85 valid frames to dataset-pkl/00117/01/090/090.pkl.
[2022-03-23 12:19:00,404 - INFO]: Saved 81 valid frames to dataset-pkl/00117/00/270/270.pkl.
[2022-03-23 12:19:00,478 - INFO]: Saved 62 valid frames to dataset-pkl/00117/00/180/180.pkl.
[2022-03-23 12:19:00,829 - INFO]: Saved 63 valid frames to dataset-pkl/00117/00/000/000.pkl.
[2022-03-23 12:19:00,878 - INFO]: Saved 82 valid frames to dataset-pkl/00117/00/090/090.pkl.
[2022-03-23 12:19:01,145 - INFO]: Saved 78 valid frames to dataset-pkl/00203/01/270/270.pkl.
[2022-03-23 12:19:01,226 - INFO]: Saved 77 valid frames to dataset-pkl/00203/01/090/090.pkl.
[2022-03-23 12:19:01,490 - INFO]: Saved 73 valid frames to dataset-pkl/00203/01/000/000.pkl.
[2022-03-23 12:19:01,805 - INFO]: Saved 98 valid frames to dataset-pkl/00203/00/270/270.pkl.
[2022-03-23 12:19:01,879 - INFO]: Saved 79 valid frames to dataset-pkl/00570/01/270/270.pkl.
[2022-03-23 12:19:01,962 - INFO]: Saved 84 valid frames to dataset-pkl/00203/00/090/090.pkl.
[2022-03-23 12:19:02,013 - INFO]: Saved 66 valid frames to dataset-pkl/00570/01/180/180.pkl.
[2022-03-23 12:19:02,444 - INFO]: Saved 79 valid frames to dataset-pkl/00570/01/090/090.pkl.
[2022-03-23 12:19:02,459 - INFO]: Saved 72 valid frames to dataset-pkl/00570/01/000/000.pkl.
[2022-03-23 12:19:02,490 - INFO]: Saved 62 valid frames to dataset-pkl/00570/00/270/270.pkl.
[2022-03-23 12:19:02,542 - INFO]: Saved 65 valid frames to dataset-pkl/00570/00/180/180.pkl.
[2022-03-23 12:19:02,954 - INFO]: Saved 60 valid frames to dataset-pkl/00570/00/000/000.pkl.
[2022-03-23 12:19:03,009 - INFO]: Saved 58 valid frames to dataset-pkl/00363/01/180/180.pkl.
[2022-03-23 12:19:03,059 - INFO]: Saved 68 valid frames to dataset-pkl/00363/01/270/270.pkl.
[2022-03-23 12:19:03,091 - INFO]: Saved 77 valid frames to dataset-pkl/00570/00/090/090.pkl.
[2022-03-23 12:19:03,503 - INFO]: Saved 61 valid frames to dataset-pkl/00363/01/000/000.pkl.
[2022-03-23 12:19:03,517 - INFO]: Saved 52 valid frames to dataset-pkl/00363/00/180/180.pkl.
[2022-03-23 12:19:03,570 - INFO]: Saved 71 valid frames to dataset-pkl/00363/01/090/090.pkl.
[2022-03-23 12:19:03,631 - INFO]: Saved 67 valid frames to dataset-pkl/00363/00/270/270.pkl.
[2022-03-23 12:19:04,021 - INFO]: Saved 61 valid frames to dataset-pkl/00363/00/000/000.pkl.
[2022-03-23 12:19:04,109 - INFO]: Saved 70 valid frames to dataset-pkl/00363/00/090/090.pkl.
[2022-03-23 12:19:04,231 - INFO]: Saved 68 valid frames to dataset-pkl/00333/01/270/270.pkl.
[2022-03-23 12:19:04,258 - INFO]: Saved 65 valid frames to dataset-pkl/00333/01/090/090.pkl.
[2022-03-23 12:19:04,638 - INFO]: Saved 63 valid frames to dataset-pkl/00333/01/000/000.pkl.
[2022-03-23 12:19:04,731 - INFO]: Saved 63 valid frames to dataset-pkl/00333/00/270/270.pkl.
[2022-03-23 12:19:04,781 - INFO]: Saved 56 valid frames to dataset-pkl/00333/00/180/180.pkl.
[2022-03-23 12:19:04,871 - INFO]: Saved 62 valid frames to dataset-pkl/00333/00/090/090.pkl.
[2022-03-23 12:19:05,048 - INFO]: Saved 44 valid frames to dataset-pkl/00333/00/000/000.pkl.
[2022-03-23 12:19:05,182 - INFO]: Saved 54 valid frames to dataset-pkl/00459/01/270/270.pkl.
[2022-03-23 12:19:05,268 - INFO]: Saved 61 valid frames to dataset-pkl/00459/01/180/180.pkl.
[2022-03-23 12:19:05,462 - INFO]: Saved 73 valid frames to dataset-pkl/00459/01/090/090.pkl.
[2022-03-23 12:19:05,517 - INFO]: Saved 60 valid frames to dataset-pkl/00459/01/000/000.pkl.
[2022-03-23 12:19:05,761 - INFO]: Saved 61 valid frames to dataset-pkl/00459/00/180/180.pkl.
[2022-03-23 12:19:05,789 - INFO]: Saved 75 valid frames to dataset-pkl/00459/00/270/270.pkl.
[2022-03-23 12:19:06,051 - INFO]: Saved 72 valid frames to dataset-pkl/00459/00/090/090.pkl.
[2022-03-23 12:19:06,061 - INFO]: Saved 69 valid frames to dataset-pkl/00459/00/000/000.pkl.
[2022-03-23 12:19:06,330 - INFO]: Saved 60 valid frames to dataset-pkl/00673/01/180/180.pkl.
[2022-03-23 12:19:06,510 - INFO]: Saved 79 valid frames to dataset-pkl/00673/01/270/270.pkl.
[2022-03-23 12:19:06,655 - INFO]: Saved 62 valid frames to dataset-pkl/00673/00/270/270.pkl.
[2022-03-23 12:19:06,766 - INFO]: Saved 75 valid frames to dataset-pkl/00673/01/090/090.pkl.
[2022-03-23 12:19:06,854 - INFO]: Saved 58 valid frames to dataset-pkl/00673/00/180/180.pkl.
[2022-03-23 12:19:06,988 - INFO]: Saved 38 valid frames to dataset-pkl/00673/00/000/000.pkl.
[2022-03-23 12:19:07,069 - INFO]: Saved 60 valid frames to dataset-pkl/00673/00/090/090.pkl.
[2022-03-23 12:19:07,188 - INFO]: Saved 43 valid frames to dataset-pkl/00531/01/180/180.pkl.
[2022-03-23 12:19:07,200 - INFO]: Saved 53 valid frames to dataset-pkl/00531/01/270/270.pkl.
[2022-03-23 12:19:07,429 - INFO]: Saved 55 valid frames to dataset-pkl/00531/01/090/090.pkl.
[2022-03-23 12:19:07,537 - INFO]: Saved 45 valid frames to dataset-pkl/00531/00/180/180.pkl.
[2022-03-23 12:19:07,542 - INFO]: Saved 58 valid frames to dataset-pkl/00531/00/270/270.pkl.
[2022-03-23 12:19:07,557 - INFO]: Saved 43 valid frames to dataset-pkl/00531/00/090/090.pkl.
[2022-03-23 12:19:07,831 - INFO]: Saved 51 valid frames to dataset-pkl/00531/00/000/000.pkl.
[2022-03-23 12:19:08,135 - INFO]: Saved 66 valid frames to dataset-pkl/00143/01/180/180.pkl.
[2022-03-23 12:19:08,254 - INFO]: Saved 77 valid frames to dataset-pkl/00143/01/270/270.pkl.
[2022-03-23 12:19:08,322 - INFO]: Saved 56 valid frames to dataset-pkl/00143/01/000/000.pkl.
[2022-03-23 12:19:08,446 - INFO]: Saved 90 valid frames to dataset-pkl/00143/01/090/090.pkl.
[2022-03-23 12:19:08,821 - INFO]: Saved 64 valid frames to dataset-pkl/00143/00/180/180.pkl.
[2022-03-23 12:19:08,862 - INFO]: Saved 44 valid frames to dataset-pkl/00143/00/000/000.pkl.
[2022-03-23 12:19:08,880 - INFO]: Saved 77 valid frames to dataset-pkl/00143/00/270/270.pkl.
[2022-03-23 12:19:09,156 - INFO]: Saved 87 valid frames to dataset-pkl/00143/00/090/090.pkl.
[2022-03-23 12:19:09,462 - INFO]: Saved 65 valid frames to dataset-pkl/00413/01/270/270.pkl.
[2022-03-23 12:19:09,490 - INFO]: Saved 64 valid frames to dataset-pkl/00413/01/180/180.pkl.
[2022-03-23 12:19:09,672 - INFO]: Saved 81 valid frames to dataset-pkl/00413/01/090/090.pkl.
[2022-03-23 12:19:09,734 - INFO]: Saved 65 valid frames to dataset-pkl/00413/01/000/000.pkl.
[2022-03-23 12:19:10,124 - INFO]: Saved 65 valid frames to dataset-pkl/00413/00/180/180.pkl.
[2022-03-23 12:19:10,224 - INFO]: Saved 55 valid frames to dataset-pkl/00413/00/000/000.pkl.
[2022-03-23 12:19:10,278 - INFO]: Saved 85 valid frames to dataset-pkl/00413/00/270/270.pkl.
[2022-03-23 12:19:10,531 - INFO]: Saved 88 valid frames to dataset-pkl/00413/00/090/090.pkl.
[2022-03-23 12:19:10,674 - INFO]: Saved 56 valid frames to dataset-pkl/00989/01/180/180.pkl.
[2022-03-23 12:19:10,713 - INFO]: Saved 67 valid frames to dataset-pkl/00989/01/270/270.pkl.
[2022-03-23 12:19:10,846 - INFO]: Saved 68 valid frames to dataset-pkl/00989/01/090/090.pkl.
[2022-03-23 12:19:10,973 - INFO]: Saved 54 valid frames to dataset-pkl/00989/01/000/000.pkl.
[2022-03-23 12:19:11,183 - INFO]: Saved 54 valid frames to dataset-pkl/00989/00/180/180.pkl.
[2022-03-23 12:19:11,224 - INFO]: Saved 47 valid frames to dataset-pkl/00989/00/090/090.pkl.
[2022-03-23 12:19:11,245 - INFO]: Saved 67 valid frames to dataset-pkl/00989/00/270/270.pkl.
[2022-03-23 12:19:11,407 - INFO]: Saved 52 valid frames to dataset-pkl/00989/00/000/000.pkl.
[2022-03-23 12:19:11,576 - INFO]: Saved 45 valid frames to dataset-pkl/00360/01/180/180.pkl.
[2022-03-23 12:19:11,766 - INFO]: Saved 68 valid frames to dataset-pkl/00360/01/270/270.pkl.
[2022-03-23 12:19:11,772 - INFO]: Saved 65 valid frames to dataset-pkl/00360/01/090/090.pkl.
[2022-03-23 12:19:11,826 - INFO]: Saved 53 valid frames to dataset-pkl/00360/01/000/000.pkl.
[2022-03-23 12:19:12,139 - INFO]: Saved 68 valid frames to dataset-pkl/00360/00/270/270.pkl.
[2022-03-23 12:19:12,209 - INFO]: Saved 47 valid frames to dataset-pkl/00360/00/000/000.pkl.
[2022-03-23 12:19:12,221 - INFO]: Saved 55 valid frames to dataset-pkl/00360/00/180/180.pkl.
[2022-03-23 12:19:12,327 - INFO]: Saved 67 valid frames to dataset-pkl/00360/00/090/090.pkl.
[2022-03-23 12:19:12,772 - INFO]: Saved 68 valid frames to dataset-pkl/00583/01/180/180.pkl.
[2022-03-23 12:19:12,804 - INFO]: Saved 77 valid frames to dataset-pkl/00583/01/270/270.pkl.
[2022-03-23 12:19:12,827 - INFO]: Saved 61 valid frames to dataset-pkl/00583/01/000/000.pkl.
[2022-03-23 12:19:12,877 - INFO]: Saved 74 valid frames to dataset-pkl/00583/01/090/090.pkl.
[2022-03-23 12:19:13,303 - INFO]: Saved 45 valid frames to dataset-pkl/00583/00/000/000.pkl.
[2022-03-23 12:19:13,360 - INFO]: Saved 64 valid frames to dataset-pkl/00583/00/180/180.pkl.
[2022-03-23 12:19:13,466 - INFO]: Saved 74 valid frames to dataset-pkl/00583/00/270/270.pkl.
[2022-03-23 12:19:13,600 - INFO]: Saved 77 valid frames to dataset-pkl/00583/00/090/090.pkl.
[2022-03-23 12:19:13,826 - INFO]: Saved 53 valid frames to dataset-pkl/00488/01/180/180.pkl.
[2022-03-23 12:19:14,048 - INFO]: Saved 75 valid frames to dataset-pkl/00488/01/270/270.pkl.
[2022-03-23 12:19:14,076 - INFO]: Saved 66 valid frames to dataset-pkl/00488/01/090/090.pkl.
[2022-03-23 12:19:14,113 - INFO]: Saved 60 valid frames to dataset-pkl/00488/01/000/000.pkl.
[2022-03-23 12:19:14,429 - INFO]: Saved 64 valid frames to dataset-pkl/00488/00/270/270.pkl.
[2022-03-23 12:19:14,625 - INFO]: Saved 63 valid frames to dataset-pkl/00488/00/180/180.pkl.
[2022-03-23 12:19:14,672 - INFO]: Saved 64 valid frames to dataset-pkl/00488/00/000/000.pkl.
[2022-03-23 12:19:14,781 - INFO]: Saved 77 valid frames to dataset-pkl/00488/00/090/090.pkl.
[2022-03-23 12:19:15,291 - INFO]: Saved 91 valid frames to dataset-pkl/00287/01/270/270.pkl.
[2022-03-23 12:19:15,302 - INFO]: Saved 70 valid frames to dataset-pkl/00287/01/180/180.pkl.
[2022-03-23 12:19:15,357 - INFO]: Saved 75 valid frames to dataset-pkl/00287/01/090/090.pkl.
[2022-03-23 12:19:15,443 - INFO]: Saved 72 valid frames to dataset-pkl/00287/01/000/000.pkl.
[2022-03-23 12:19:15,948 - INFO]: Saved 67 valid frames to dataset-pkl/00287/00/180/180.pkl.
[2022-03-23 12:19:16,112 - INFO]: Saved 71 valid frames to dataset-pkl/00287/00/000/000.pkl.
[2022-03-23 12:19:16,147 - INFO]: Saved 89 valid frames to dataset-pkl/00287/00/270/270.pkl.
[2022-03-23 12:19:16,162 - INFO]: Saved 83 valid frames to dataset-pkl/00287/00/090/090.pkl.
[2022-03-23 12:19:16,566 - INFO]: Saved 56 valid frames to dataset-pkl/00766/01/180/180.pkl.
[2022-03-23 12:19:16,567 - INFO]: Saved 71 valid frames to dataset-pkl/00766/01/270/270.pkl.
[2022-03-23 12:19:16,591 - INFO]: Saved 54 valid frames to dataset-pkl/00766/01/000/000.pkl.
[2022-03-23 12:19:16,669 - INFO]: Saved 64 valid frames to dataset-pkl/00766/01/090/090.pkl.
[2022-03-23 12:19:17,039 - INFO]: Saved 54 valid frames to dataset-pkl/00766/00/180/180.pkl.
[2022-03-23 12:19:17,056 - INFO]: Saved 48 valid frames to dataset-pkl/00766/00/000/000.pkl.
[2022-03-23 12:19:17,131 - INFO]: Saved 65 valid frames to dataset-pkl/00766/00/090/090.pkl.
[2022-03-23 12:19:17,144 - INFO]: Saved 68 valid frames to dataset-pkl/00766/00/270/270.pkl.
[2022-03-23 12:19:17,502 - INFO]: Saved 54 valid frames to dataset-pkl/00159/01/180/180.pkl.
[2022-03-23 12:19:17,664 - INFO]: Saved 62 valid frames to dataset-pkl/00159/01/000/000.pkl.
[2022-03-23 12:19:17,727 - INFO]: Saved 75 valid frames to dataset-pkl/00159/01/270/270.pkl.
[2022-03-23 12:19:17,821 - INFO]: Saved 81 valid frames to dataset-pkl/00159/01/090/090.pkl.
[2022-03-23 12:19:18,189 - INFO]: Saved 62 valid frames to dataset-pkl/00159/00/180/180.pkl.
[2022-03-23 12:19:18,238 - INFO]: Saved 84 valid frames to dataset-pkl/00159/00/270/270.pkl.
[2022-03-23 12:19:18,351 - INFO]: Saved 64 valid frames to dataset-pkl/00159/00/000/000.pkl.
[2022-03-23 12:19:18,420 - INFO]: Saved 81 valid frames to dataset-pkl/00159/00/090/090.pkl.
[2022-03-23 12:19:18,884 - INFO]: Saved 80 valid frames to dataset-pkl/00795/01/180/180.pkl.
[2022-03-23 12:19:18,996 - INFO]: Saved 71 valid frames to dataset-pkl/00795/01/000/000.pkl.
[2022-03-23 12:19:19,023 - INFO]: Saved 97 valid frames to dataset-pkl/00795/01/270/270.pkl.
[2022-03-23 12:19:19,163 - INFO]: Saved 97 valid frames to dataset-pkl/00795/01/090/090.pkl.
[2022-03-23 12:19:19,636 - INFO]: Saved 78 valid frames to dataset-pkl/00795/00/180/180.pkl.
[2022-03-23 12:19:19,707 - INFO]: Saved 96 valid frames to dataset-pkl/00795/00/270/270.pkl.
[2022-03-23 12:19:19,790 - INFO]: Saved 76 valid frames to dataset-pkl/00795/00/000/000.pkl.
[2022-03-23 12:19:19,856 - INFO]: Saved 96 valid frames to dataset-pkl/00795/00/090/090.pkl.
[2022-03-23 12:19:20,209 - INFO]: Saved 64 valid frames to dataset-pkl/00495/01/180/180.pkl.
[2022-03-23 12:19:20,220 - INFO]: Saved 46 valid frames to dataset-pkl/00495/01/000/000.pkl.
[2022-03-23 12:19:20,233 - INFO]: Saved 57 valid frames to dataset-pkl/00495/01/090/090.pkl.
[2022-03-23 12:19:20,241 - INFO]: Saved 74 valid frames to dataset-pkl/00495/01/270/270.pkl.
[2022-03-23 12:19:20,711 - INFO]: Saved 59 valid frames to dataset-pkl/00495/00/000/000.pkl.
[2022-03-23 12:19:20,728 - INFO]: Saved 62 valid frames to dataset-pkl/00495/00/180/180.pkl.
[2022-03-23 12:19:20,870 - INFO]: Saved 78 valid frames to dataset-pkl/00495/00/270/270.pkl.
[2022-03-23 12:19:20,885 - INFO]: Saved 79 valid frames to dataset-pkl/00495/00/090/090.pkl.
[2022-03-23 12:19:21,197 - INFO]: Saved 59 valid frames to dataset-pkl/00786/01/180/180.pkl.
[2022-03-23 12:19:21,228 - INFO]: Saved 64 valid frames to dataset-pkl/00786/01/270/270.pkl.
[2022-03-23 12:19:21,358 - INFO]: Saved 60 valid frames to dataset-pkl/00786/01/000/000.pkl.
[2022-03-23 12:19:21,447 - INFO]: Saved 70 valid frames to dataset-pkl/00786/01/090/090.pkl.
[2022-03-23 12:19:21,721 - INFO]: Saved 62 valid frames to dataset-pkl/00786/00/180/180.pkl.
[2022-03-23 12:19:21,835 - INFO]: Saved 75 valid frames to dataset-pkl/00786/00/270/270.pkl.
[2022-03-23 12:19:21,922 - INFO]: Saved 59 valid frames to dataset-pkl/00786/00/000/000.pkl.
[2022-03-23 12:19:22,009 - INFO]: Saved 79 valid frames to dataset-pkl/00786/00/090/090.pkl.
[2022-03-23 12:19:22,269 - INFO]: Saved 68 valid frames to dataset-pkl/00690/01/270/270.pkl.
[2022-03-23 12:19:22,291 - INFO]: Saved 57 valid frames to dataset-pkl/00690/01/180/180.pkl.
[2022-03-23 12:19:22,390 - INFO]: Saved 59 valid frames to dataset-pkl/00690/01/090/090.pkl.
[2022-03-23 12:19:22,405 - INFO]: Saved 50 valid frames to dataset-pkl/00690/01/000/000.pkl.
[2022-03-23 12:19:22,789 - INFO]: Saved 50 valid frames to dataset-pkl/00690/00/000/000.pkl.
[2022-03-23 12:19:22,827 - INFO]: Saved 67 valid frames to dataset-pkl/00690/00/270/270.pkl.
[2022-03-23 12:19:22,841 - INFO]: Saved 66 valid frames to dataset-pkl/00690/00/090/090.pkl.
[2022-03-23 12:19:22,992 - INFO]: Saved 72 valid frames to dataset-pkl/00837/01/270/270.pkl.
[2022-03-23 12:19:23,265 - INFO]: Saved 60 valid frames to dataset-pkl/00837/01/180/180.pkl.
[2022-03-23 12:19:23,269 - INFO]: Saved 53 valid frames to dataset-pkl/00837/01/000/000.pkl.
[2022-03-23 12:19:23,447 - INFO]: Saved 76 valid frames to dataset-pkl/00837/01/090/090.pkl.
[2022-03-23 12:19:23,484 - INFO]: Saved 57 valid frames to dataset-pkl/00837/00/270/270.pkl.
[2022-03-23 12:19:23,724 - INFO]: Saved 35 valid frames to dataset-pkl/00837/00/000/000.pkl.
[2022-03-23 12:19:23,764 - INFO]: Saved 62 valid frames to dataset-pkl/00837/00/180/180.pkl.
[2022-03-23 12:19:23,923 - INFO]: Saved 77 valid frames to dataset-pkl/00837/00/090/090.pkl.
[2022-03-23 12:19:24,214 - INFO]: Saved 80 valid frames to dataset-pkl/00689/01/270/270.pkl.
[2022-03-23 12:19:24,277 - INFO]: Saved 64 valid frames to dataset-pkl/00689/01/180/180.pkl.
[2022-03-23 12:19:24,454 - INFO]: Saved 61 valid frames to dataset-pkl/00689/01/000/000.pkl.
[2022-03-23 12:19:24,492 - INFO]: Saved 80 valid frames to dataset-pkl/00689/01/090/090.pkl.
[2022-03-23 12:19:24,826 - INFO]: Saved 63 valid frames to dataset-pkl/00689/00/180/180.pkl.
[2022-03-23 12:19:24,949 - INFO]: Saved 80 valid frames to dataset-pkl/00689/00/270/270.pkl.
[2022-03-23 12:19:25,043 - INFO]: Saved 64 valid frames to dataset-pkl/00689/00/000/000.pkl.
[2022-03-23 12:19:25,194 - INFO]: Saved 80 valid frames to dataset-pkl/00689/00/090/090.pkl.
[2022-03-23 12:19:25,370 - INFO]: Saved 69 valid frames to dataset-pkl/01142/01/180/180.pkl.
[2022-03-23 12:19:25,448 - INFO]: Saved 61 valid frames to dataset-pkl/01099/01/180/180.pkl.
[2022-03-23 12:19:25,576 - INFO]: Saved 65 valid frames to dataset-pkl/01099/01/000/000.pkl.
[2022-03-23 12:19:25,778 - INFO]: Saved 69 valid frames to dataset-pkl/01099/00/180/180.pkl.
[2022-03-23 12:19:25,871 - INFO]: Saved 60 valid frames to dataset-pkl/01099/00/000/000.pkl.
[2022-03-23 12:19:26,128 - INFO]: Saved 76 valid frames to dataset-pkl/00138/01/270/270.pkl.
[2022-03-23 12:19:26,187 - INFO]: Saved 68 valid frames to dataset-pkl/00138/01/090/090.pkl.
[2022-03-23 12:19:26,347 - INFO]: Saved 65 valid frames to dataset-pkl/00138/01/000/000.pkl.
[2022-03-23 12:19:26,641 - INFO]: Saved 85 valid frames to dataset-pkl/00138/00/270/270.pkl.
[2022-03-23 12:19:26,734 - INFO]: Saved 70 valid frames to dataset-pkl/00138/00/180/180.pkl.
[2022-03-23 12:19:26,961 - INFO]: Saved 69 valid frames to dataset-pkl/00138/00/000/000.pkl.
[2022-03-23 12:19:26,981 - INFO]: Saved 86 valid frames to dataset-pkl/00138/00/090/090.pkl.
[2022-03-23 12:19:27,030 - INFO]: Saved 38 valid frames to dataset-pkl/01078/01/000/000.pkl.
[2022-03-23 12:19:27,125 - INFO]: Saved 61 valid frames to dataset-pkl/01078/01/180/180.pkl.
[2022-03-23 12:19:27,428 - INFO]: Saved 55 valid frames to dataset-pkl/01078/00/000/000.pkl.
[2022-03-23 12:19:27,459 - INFO]: Saved 61 valid frames to dataset-pkl/01078/00/180/180.pkl.
[2022-03-23 12:19:27,645 - INFO]: Saved 66 valid frames to dataset-pkl/00602/01/180/180.pkl.
[2022-03-23 12:19:27,692 - INFO]: Saved 81 valid frames to dataset-pkl/00602/01/270/270.pkl.
[2022-03-23 12:19:28,010 - INFO]: Saved 68 valid frames to dataset-pkl/00602/01/000/000.pkl.
[2022-03-23 12:19:28,100 - INFO]: Saved 83 valid frames to dataset-pkl/00602/01/090/090.pkl.
[2022-03-23 12:19:28,210 - INFO]: Saved 65 valid frames to dataset-pkl/00602/00/180/180.pkl.
[2022-03-23 12:19:28,295 - INFO]: Saved 78 valid frames to dataset-pkl/00602/00/270/270.pkl.
[2022-03-23 12:19:28,607 - INFO]: Saved 63 valid frames to dataset-pkl/00602/00/000/000.pkl.
[2022-03-23 12:19:28,699 - INFO]: Saved 50 valid frames to dataset-pkl/00895/01/180/180.pkl.
[2022-03-23 12:19:28,701 - INFO]: Saved 82 valid frames to dataset-pkl/00602/00/090/090.pkl.
[2022-03-23 12:19:28,840 - INFO]: Saved 75 valid frames to dataset-pkl/00895/01/270/270.pkl.
[2022-03-23 12:19:29,077 - INFO]: Saved 57 valid frames to dataset-pkl/00895/01/090/090.pkl.
[2022-03-23 12:19:29,180 - INFO]: Saved 59 valid frames to dataset-pkl/00895/01/000/000.pkl.
[2022-03-23 12:19:29,290 - INFO]: Saved 55 valid frames to dataset-pkl/00895/00/180/180.pkl.
[2022-03-23 12:19:29,365 - INFO]: Saved 76 valid frames to dataset-pkl/00895/00/270/270.pkl.
[2022-03-23 12:19:29,743 - INFO]: Saved 59 valid frames to dataset-pkl/00895/00/000/000.pkl.
[2022-03-23 12:19:29,766 - INFO]: Saved 76 valid frames to dataset-pkl/00895/00/090/090.pkl.
[2022-03-23 12:19:29,916 - INFO]: Saved 75 valid frames to dataset-pkl/00547/01/270/270.pkl.
[2022-03-23 12:19:29,947 - INFO]: Saved 70 valid frames to dataset-pkl/00547/01/180/180.pkl.
[2022-03-23 12:19:30,273 - INFO]: Saved 61 valid frames to dataset-pkl/00547/01/000/000.pkl.
[2022-03-23 12:19:30,434 - INFO]: Saved 76 valid frames to dataset-pkl/00547/01/090/090.pkl.
[2022-03-23 12:19:30,596 - INFO]: Saved 75 valid frames to dataset-pkl/00547/00/270/270.pkl.
[2022-03-23 12:19:30,668 - INFO]: Saved 65 valid frames to dataset-pkl/00547/00/180/180.pkl.
[2022-03-23 12:19:30,822 - INFO]: Saved 48 valid frames to dataset-pkl/00547/00/000/000.pkl.
[2022-03-23 12:19:30,895 - INFO]: Saved 73 valid frames to dataset-pkl/00547/00/090/090.pkl.
[2022-03-23 12:19:31,083 - INFO]: Saved 52 valid frames to dataset-pkl/00587/01/180/180.pkl.
[2022-03-23 12:19:31,119 - INFO]: Saved 65 valid frames to dataset-pkl/00587/01/270/270.pkl.
[2022-03-23 12:19:31,293 - INFO]: Saved 52 valid frames to dataset-pkl/00587/01/000/000.pkl.
[2022-03-23 12:19:31,318 - INFO]: Saved 61 valid frames to dataset-pkl/00587/01/090/090.pkl.
[2022-03-23 12:19:31,504 - INFO]: Saved 48 valid frames to dataset-pkl/00587/00/270/270.pkl.
[2022-03-23 12:19:31,524 - INFO]: Saved 51 valid frames to dataset-pkl/00587/00/180/180.pkl.
[2022-03-23 12:19:31,697 - INFO]: Saved 48 valid frames to dataset-pkl/00587/00/000/000.pkl.
[2022-03-23 12:19:31,760 - INFO]: Saved 57 valid frames to dataset-pkl/00587/00/090/090.pkl.
